Año,Precio,Antioquia,Caribe,Centro,Oriente,Valle
11/05/2014,355.865599751833,0.541561688056059,0.230534605146406,0.516499367954224,0.241491542150078,0.677423695364535
12/05/2014,407.887411895367,0.54531959425767,0.228593611357586,0.519040978433716,0.247649894355951,0.692090332129802
13/05/2014,326.394620314867,0.552799320263496,0.222382431233363,0.519838948214447,0.251461303913258,0.694265658989482
14/05/2014,309.344481984033,0.556375154187334,0.225765306122449,0.518505801585581,0.253776616606992,0.707093359646565
15/05/2014,287.223748634567,0.562672230533029,0.227761756876664,0.517289664948602,0.2552284315338,0.709515373057343
16/05/2014,339.5364547297,0.564279715507965,0.2273735581189,0.515921990781147,0.258619162691836,0.714493956179498
17/05/2014,277.55870873,0.571588851271553,0.22898181011535,0.513714146508019,0.263015726413543,0.725684555179296
18/05/2014,258.1361699021,0.574421633467181,0.230700976042591,0.51222754415209,0.277729981401586,0.730595860151152
19/05/2014,330.115282268033,0.573102839671417,0.234527506654836,0.511761422381134,0.282730677260593,0.722657038415824
20/05/2014,325.351981127767,0.573094638217463,0.238076752440106,0.508076566735018,0.287680765191867,0.72093023255814
21/05/2014,352.863071628067,0.575863449072251,0.242125110913931,0.505983814257188,0.291378306911778,0.720661119956942
22/05/2014,369.243426117333,0.575410728814004,0.247892635314996,0.503417267222048,0.297353205379623,0.716736561189478
23/05/2014,374.887176117333,0.575884772852531,0.254991126885537,0.503973544232654,0.295645187818672,0.720436859455944
24/05/2014,375.272592784,0.579742736792378,0.26336512866016,0.504412811251374,0.291096800313769,0.729115740844565
25/05/2014,381.185900487033,0.579641038763352,0.26691437444543,0.502440905158606,0.290562254077101,0.731806866856541
26/05/2014,386.168426117333,0.578904548198305,0.271018189884649,0.500265670227479,0.287092448031984,0.731515328205243
27/05/2014,383.405980359133,0.577292142350996,0.279281277728483,0.497436330259743,0.290302888447475,0.73407189791662
28/05/2014,403.170997334,0.577836718893525,0.295807453416149,0.496941435539963,0.289119928136743,0.736695745778296
29/05/2014,444.326477830767,0.579398275726321,0.328083407275954,0.496928008163845,0.287785144042814,0.749859837186876
30/05/2014,462.678737932867,0.579509815500092,0.341559449866903,0.495867245450517,0.290505320158403,0.753604987553542
31/05/2014,452.569141748667,0.587007584704616,0.351153504880213,0.494628090454478,0.297473399207986,0.749680428786078
1/06/2014,421.517792914433,0.595299254651865,0.354980035492458,0.49185821458098,0.300155619377775,0.75053261868987
2/06/2014,371.181239936667,0.598310828543684,0.367069653948536,0.492905549918189,0.309742658687483,0.759525464779888
3/06/2014,417.6072425797,0.601312560690759,0.370341614906832,0.494977202233548,0.312437530839206,0.755914870713821
4/06/2014,437.130471759167,0.603026664567094,0.371617125110914,0.494476552924003,0.317099786181505,0.756251261465318
5/06/2014,436.9509556516,0.601643899430491,0.37111801242236,0.49386081181916,0.321214843305204,0.755129958960328
6/06/2014,473.1621176756,0.599728039786893,0.367402395740905,0.497607049756101,0.330017459735067,0.762979076495257
7/06/2014,473.040765481967,0.615684788599323,0.369565217391304,0.506073969496838,0.361103379344374,0.775358256150344
8/06/2014,466.543557113334,0.623577867884418,0.370840727595386,0.515780044233613,0.377667986690115,0.794554955035769
9/06/2014,385.213048177533,0.622867621972023,0.366736912156167,0.518300554550634,0.38815015372158,0.790630396268305
10/06/2014,364.513351247467,0.626945384877831,0.37511091393079,0.515039865619798,0.40521135135819,0.782736426633177
11/06/2014,426.825642831233,0.626240059837808,0.371838952972493,0.516130564655271,0.418476954414909,0.784485658540961
12/06/2014,416.2276454035,0.624944230113114,0.370507985803017,0.515123473211368,0.421747491744582,0.784238971989863
13/06/2014,396.879331880767,0.622847938482534,0.368012422360248,0.514013772450539,0.429746707321702,0.779372519118208
14/06/2014,390.5985363985,0.628703776605517,0.381599378881988,0.518790806205203,0.475363428181024,0.782938261084075
